trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
1019397331322372,11:28:00,11:28:00,5478238,1,,
1019397331322372,11:29:00,11:29:00,5478239,2,,
1019397331322372,11:30:00,11:30:00,5478240,3,,
1019397331322372,11:32:00,11:32:00,5478241,4,,
1019397331322372,11:33:00,11:33:00,5478242,5,,
1019397331322372,11:35:00,11:35:00,5478243,6,,
1019397331322372,11:36:00,11:36:00,5478244,7,,
1019397331322372,11:38:00,11:38:00,5478245,8,,
1019397331322372,11:40:00,11:40:00,5478246,9,,
1019397331322372,11:41:00,11:41:00,5478247,10,,
1019397331322372,11:42:00,11:42:00,5478248,11,,
1019397331322372,11:43:00,11:43:00,5478249,12,,
1019397331322372,11:44:00,11:44:00,5478250,13,,
1019397331322372,11:44:00,11:44:00,5478251,14,,
1019397331322372,11:45:00,11:45:00,5478252,15,,
1019397331322372,11:45:00,11:45:00,5478253,16,,
1019397331322372,11:46:00,11:46:00,5478254,17,,
1019397331322372,11:46:00,11:46:00,5478255,18,,
1019397331322372,11:48:00,11:48:00,5478256,19,,
1019397331322372,11:50:00,11:50:00,5478257,20,,
1019397331322372,11:51:00,11:51:00,5478258,21,,
1019397331322372,11:52:00,11:52:00,5478259,22,,
1019397331322372,11:54:00,11:54:00,5478260,23,,
1019397331322372,11:56:00,11:56:00,5478261,24,,
1019397331322372,11:57:00,11:57:00,5478262,25,,
1019397331322372,11:58:00,11:58:00,5478263,26,,
1019397331322372,11:59:00,11:59:00,5478264,27,,
1019397331322372,12:00:00,12:00:00,5478265,28,,
1019397331322372,12:01:00,12:01:00,5478266,29,,
1019397331322372,12:02:00,12:02:00,5478267,30,,
1019397331322372,12:03:00,12:03:00,5478268,31,,
1019397331322372,12:04:00,12:04:00,5478269,32,,
1019397331322372,12:05:00,12:05:00,5478270,33,,
1019397331322372,12:06:00,12:06:00,5478271,34,,
1019397331322372,12:07:00,12:07:00,5478272,35,,
1019397331322372,12:09:00,12:09:00,5478273,36,,
1019397331322372,12:10:00,12:10:00,5478274,37,,
1019397331322372,12:11:00,12:11:00,5478275,38,,
1019397331322372,12:12:00,12:12:00,5478276,39,,
1019397331322372,12:13:00,12:13:00,5478277,40,,
1019397331322372,12:14:00,12:14:00,5478278,41,,
1019397331322372,12:15:00,12:15:00,5478279,42,,
1019397331322372,12:16:00,12:16:00,5478280,43,,
1019397331322372,12:18:00,12:18:00,5478281,44,,
1019397341322372,22:21:00,22:21:00,5478238,1,,
1019397341322372,22:22:00,22:22:00,5478239,2,,
1019397341322372,22:23:00,22:23:00,5478240,3,,
1019397341322372,22:25:00,22:25:00,5478241,4,,
1019397341322372,22:26:00,22:26:00,5478242,5,,
1019397341322372,22:27:00,22:27:00,5478243,6,,
1019397341322372,22:28:00,22:28:00,5478244,7,,
1019397341322372,22:30:00,22:30:00,5478245,8,,
1019397341322372,22:32:00,22:32:00,5478246,9,,
1019397341322372,22:32:00,22:32:00,5478247,10,,
1019397341322372,22:33:00,22:33:00,5478248,11,,
1019397341322372,22:34:00,22:34:00,5478249,12,,
1019397341322372,22:35:00,22:35:00,5478250,13,,
1019397341322372,22:35:00,22:35:00,5478251,14,,
1019397341322372,22:36:00,22:36:00,5478252,15,,
1019397341322372,22:36:00,22:36:00,5478253,16,,
1019397341322372,22:37:00,22:37:00,5478254,17,,
1019397341322372,22:37:00,22:37:00,5478255,18,,
1019397341322372,22:38:00,22:38:00,5478256,19,,
1019397341322372,22:40:00,22:40:00,5478257,20,,
1019397341322372,22:41:00,22:41:00,5478258,21,,
1019397341322372,22:42:00,22:42:00,5478259,22,,
1019397341322372,22:43:00,22:43:00,5478260,23,,
1019397341322372,22:44:00,22:44:00,5478261,24,,
1019397341322372,22:45:00,22:45:00,5478262,25,,
1019397341322372,22:46:00,22:46:00,5478263,26,,
1019397341322372,22:47:00,22:47:00,5478264,27,,
1019397341322372,22:48:00,22:48:00,5478265,28,,
1019397341322372,22:49:00,22:49:00,5478266,29,,
1019397341322372,22:50:00,22:50:00,5478267,30,,
1019397341322372,22:51:00,22:51:00,5478268,31,,
1019397341322372,22:52:00,22:52:00,5478269,32,,
1019397341322372,22:53:00,22:53:00,5478270,33,,
1019397341322372,22:54:00,22:54:00,5478271,34,,
1019397341322372,22:55:00,22:55:00,5478272,35,,
1019397341322372,22:56:00,22:56:00,5478273,36,,
1019397341322372,22:56:00,22:56:00,5478274,37,,
1019397341322372,22:57:00,22:57:00,5478275,38,,
1019397341322372,22:57:00,22:57:00,5478276,39,,
1019397341322372,22:58:00,22:58:00,5478277,40,,
1019397341322372,23:00:00,23:00:00,5478278,41,,
