service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
11927619,0,0,0,0,0,0,0,20151008,20151219
1927620,0,0,0,0,0,0,0,20151010,20151226
11927618,0,0,0,0,0,0,0,20151013,20151215
11927617,0,0,0,0,0,0,0,20151020,20160101
11927616,0,0,0,0,0,0,0,20151207,20151221
1927619,0,0,0,0,0,0,0,20151007,20151218
11927620,0,0,0,0,0,0,0,20151011,20151227
1927617,0,0,0,0,0,0,0,20151019,20151231
1927618,0,0,0,0,0,0,0,20151012,20151214
1927615,0,0,0,0,0,0,0,20151011,20151227
11927615,0,0,0,0,0,0,0,20151012,20151228
1927616,0,0,0,0,0,0,0,20151206,20151220
