trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10019830711220343,17:53:00,17:53:00,4009041,1,,
10019830711220343,17:55:00,17:55:00,4009042,2,,
10019830711220343,17:57:00,17:57:00,4009043,3,,
10019830711220343,18:00:00,18:00:00,4009044,4,,
10019830711220343,18:00:00,18:00:00,4009045,5,,
10019830711220343,18:04:00,18:04:00,4009046,6,,
10019830711220343,18:05:00,18:05:00,4009047,7,,
10019830711220343,18:08:00,18:08:00,4009048,8,,
10019830711220343,18:10:00,18:10:00,4009049,9,,
10019830711220343,18:12:00,18:12:00,4009050,10,,
10019830711220343,18:13:00,18:13:00,4009051,11,,
10019830711220343,18:15:00,18:15:00,4009052,12,,
10019830711220343,18:17:00,18:17:00,4009053,13,,
10019830711220343,18:19:00,18:19:00,4009054,14,,
10019830711220343,18:19:00,18:19:00,4009055,15,,
10019830711220343,18:21:00,18:21:00,4009056,16,,
10019830711220343,18:23:00,18:23:00,4009057,17,,
10019830711220343,18:25:00,18:25:00,4009058,18,,
10019830711220343,18:28:00,18:28:00,4009059,19,,
10019830711220343,18:29:00,18:29:00,4009060,20,,
10019830711220343,18:31:00,18:31:00,4009061,21,,
10019830711220343,18:32:00,18:32:00,4009062,22,,
10019830711220343,18:34:00,18:34:00,4009063,23,,
10019830711220343,18:35:00,18:35:00,4009064,24,,
10019830711220343,18:36:00,18:36:00,4009065,25,,
10019830711220343,18:37:00,18:37:00,4009066,26,,
10019830711220343,18:39:00,18:39:00,4009067,27,,
10019830711220343,18:46:00,18:46:00,4009069,28,,
10019830711220343,18:52:00,18:52:00,4009070,29,,
10019830721220343,17:53:00,17:53:00,4009041,1,,
10019830721220343,17:55:00,17:55:00,4009042,2,,
10019830721220343,17:57:00,17:57:00,4009043,3,,
10019830721220343,18:00:00,18:00:00,4009044,4,,
10019830721220343,18:00:00,18:00:00,4009045,5,,
10019830721220343,18:04:00,18:04:00,4009046,6,,
10019830721220343,18:05:00,18:05:00,4009047,7,,
10019830721220343,18:08:00,18:08:00,4009048,8,,
10019830721220343,18:10:00,18:10:00,4009049,9,,
10019830721220343,18:12:00,18:12:00,4009050,10,,
10019830721220343,18:13:00,18:13:00,4009051,11,,
10019830721220343,18:15:00,18:15:00,4009052,12,,
10019830721220343,18:17:00,18:17:00,4009053,13,,
10019830721220343,18:19:00,18:19:00,4009054,14,,
10019830721220343,18:19:00,18:19:00,4009055,15,,
10019830721220343,18:21:00,18:21:00,4009056,16,,
10019830721220343,18:23:00,18:23:00,4009057,17,,
10019830721220343,18:25:00,18:25:00,4009058,18,,
10019830721220343,18:28:00,18:28:00,4009059,19,,
10019830721220343,18:29:00,18:29:00,4009060,20,,
10019830721220343,18:31:00,18:31:00,4009061,21,,
10019830721220343,18:32:00,18:32:00,4009062,22,,
10019830721220343,18:34:00,18:34:00,4009063,23,,
10019830721220343,18:35:00,18:35:00,4009064,24,,
10019830721220343,18:36:00,18:36:00,4009065,25,,
10019830721220343,18:37:00,18:37:00,4009066,26,,
10019830721220343,18:39:00,18:39:00,4009067,27,,
10019830721220343,18:46:00,18:46:00,4009069,28,,
10019830721220343,18:52:00,18:52:00,4009070,29,,
10019842421220343,16:42:00,16:42:00,4009041,1,,
10019842421220343,16:44:00,16:44:00,4009042,2,,
10019842421220343,16:46:00,16:46:00,4009043,3,,
10019842421220343,16:49:00,16:49:00,4009044,4,,
10019842421220343,16:49:00,16:49:00,4009045,5,,
10019842421220343,16:53:00,16:53:00,4009046,6,,
10019842421220343,16:54:00,16:54:00,4009047,7,,
10019842421220343,16:57:00,16:57:00,4009048,8,,
10019842421220343,16:59:00,16:59:00,4009049,9,,
10019842421220343,17:01:00,17:01:00,4009050,10,,
10019842421220343,17:03:00,17:03:00,4009051,11,,
10019842421220343,17:05:00,17:05:00,4009052,12,,
10019842421220343,17:07:00,17:07:00,4009053,13,,
10019842421220343,17:09:00,17:09:00,4009054,14,,
10019842421220343,17:09:00,17:09:00,4009055,15,,
10019842421220343,17:12:00,17:12:00,4009056,16,,
10019842421220343,17:13:00,17:13:00,4009057,17,,
10019842421220343,17:16:00,17:16:00,4009058,18,,
10019842421220343,17:19:00,17:19:00,4009059,19,,
10019842421220343,17:20:00,17:20:00,4009060,20,,
10019842421220343,17:22:00,17:22:00,4009061,21,,
10019842421220343,17:23:00,17:23:00,4009062,22,,
10019842421220343,17:25:00,17:25:00,4009063,23,,
10019842421220343,17:27:00,17:27:00,4009064,24,,
10019842421220343,17:28:00,17:28:00,4009065,25,,
10019842421220343,17:29:00,17:29:00,4009066,26,,
10019842421220343,17:31:00,17:31:00,4009067,27,,
10019842421220343,17:38:00,17:38:00,4009069,28,,
10019842421220343,17:44:00,17:44:00,4009070,29,,
10019842431220343,20:40:00,20:40:00,4009041,1,,
10019842431220343,20:42:00,20:42:00,4009042,2,,
10019842431220343,20:43:00,20:43:00,4009043,3,,
10019842431220343,20:46:00,20:46:00,4009044,4,,
10019842431220343,20:46:00,20:46:00,4009045,5,,
10019842431220343,20:49:00,20:49:00,4009046,6,,
10019842431220343,20:50:00,20:50:00,4009047,7,,
10019842431220343,20:52:00,20:52:00,4009048,8,,
10019842431220343,20:54:00,20:54:00,4009049,9,,
10019842431220343,20:56:00,20:56:00,4009050,10,,
10019842431220343,20:57:00,20:57:00,4009051,11,,
10019842431220343,20:58:00,20:58:00,4009052,12,,
10019842431220343,21:00:00,21:00:00,4009053,13,,
10019842431220343,21:01:00,21:01:00,4009054,14,,
10019842431220343,21:01:00,21:01:00,4009055,15,,
10019842431220343,21:03:00,21:03:00,4009056,16,,
10019842431220343,21:04:00,21:04:00,4009057,17,,
10019842431220343,21:06:00,21:06:00,4009058,18,,
10019842431220343,21:08:00,21:08:00,4009059,19,,
10019842431220343,21:09:00,21:09:00,4009060,20,,
10019842431220343,21:10:00,21:10:00,4009061,21,,
10019842431220343,21:11:00,21:11:00,4009062,22,,
10019842431220343,21:13:00,21:13:00,4009063,23,,
10019842431220343,21:14:00,21:14:00,4009064,24,,
10019842431220343,21:14:00,21:14:00,4009065,25,,
10019842431220343,21:15:00,21:15:00,4009066,26,,
10019842431220343,21:16:00,21:16:00,4009067,27,,
10019842431220343,21:21:00,21:21:00,4009069,28,,
10019842431220343,21:25:00,21:25:00,4009070,29,,
10019842441220343,16:42:00,16:42:00,4009041,1,,
10019842441220343,16:44:00,16:44:00,4009042,2,,
10019842441220343,16:46:00,16:46:00,4009043,3,,
10019842441220343,16:49:00,16:49:00,4009044,4,,
10019842441220343,16:49:00,16:49:00,4009045,5,,
10019842441220343,16:53:00,16:53:00,4009046,6,,
10019842441220343,16:54:00,16:54:00,4009047,7,,
10019842441220343,16:57:00,16:57:00,4009048,8,,
10019842441220343,16:59:00,16:59:00,4009049,9,,
10019842441220343,17:01:00,17:01:00,4009050,10,,
10019842441220343,17:03:00,17:03:00,4009051,11,,
10019842441220343,17:05:00,17:05:00,4009052,12,,
10019842441220343,17:07:00,17:07:00,4009053,13,,
10019842441220343,17:09:00,17:09:00,4009054,14,,
10019842441220343,17:09:00,17:09:00,4009055,15,,
10019842441220343,17:12:00,17:12:00,4009056,16,,
10019842441220343,17:13:00,17:13:00,4009057,17,,
10019842441220343,17:16:00,17:16:00,4009058,18,,
10019842441220343,17:19:00,17:19:00,4009059,19,,
10019842441220343,17:20:00,17:20:00,4009060,20,,
10019842441220343,17:22:00,17:22:00,4009061,21,,
10019842441220343,17:23:00,17:23:00,4009062,22,,
10019842441220343,17:25:00,17:25:00,4009063,23,,
10019842441220343,17:27:00,17:27:00,4009064,24,,
10019842441220343,17:28:00,17:28:00,4009065,25,,
10019842441220343,17:29:00,17:29:00,4009066,26,,
10019842441220343,17:31:00,17:31:00,4009067,27,,
10019842441220343,17:38:00,17:38:00,4009069,28,,
10019842441220343,17:44:00,17:44:00,4009070,29,,
10119830711220343,17:59:00,17:59:00,4009041,1,,
10119830711220343,18:01:00,18:01:00,4009042,2,,
10119830711220343,18:03:00,18:03:00,4009043,3,,
10119830711220343,18:06:00,18:06:00,4009044,4,,
10119830711220343,18:06:00,18:06:00,4009045,5,,
10119830711220343,18:10:00,18:10:00,4009046,6,,
10119830711220343,18:11:00,18:11:00,4009047,7,,
10119830711220343,18:14:00,18:14:00,4009048,8,,
10119830711220343,18:16:00,18:16:00,4009049,9,,
10119830711220343,18:18:00,18:18:00,4009050,10,,
10119830711220343,18:19:00,18:19:00,4009051,11,,
10119830711220343,18:21:00,18:21:00,4009052,12,,
10119830711220343,18:23:00,18:23:00,4009053,13,,
10119830711220343,18:25:00,18:25:00,4009054,14,,
10119830711220343,18:25:00,18:25:00,4009055,15,,
10119830711220343,18:27:00,18:27:00,4009056,16,,
10119830711220343,18:29:00,18:29:00,4009057,17,,
10119830711220343,18:31:00,18:31:00,4009058,18,,
10119830711220343,18:34:00,18:34:00,4009059,19,,
10119830711220343,18:35:00,18:35:00,4009060,20,,
10119830711220343,18:37:00,18:37:00,4009061,21,,
10119830711220343,18:38:00,18:38:00,4009062,22,,
10119830711220343,18:40:00,18:40:00,4009063,23,,
10119830711220343,18:41:00,18:41:00,4009064,24,,
10119830711220343,18:42:00,18:42:00,4009065,25,,
10119830711220343,18:43:00,18:43:00,4009066,26,,
10119830711220343,18:45:00,18:45:00,4009067,27,,
10119830711220343,18:52:00,18:52:00,4009069,28,,
10119830711220343,18:58:00,18:58:00,4009070,29,,
10119830721220343,17:59:00,17:59:00,4009041,1,,
