stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
4010730,,"FLANDRE","64 RUE DE L'OURCQ - 75119",48.892615791362296,2.378729451710416,0,
4010733,,"PORTE D'AUBERVILLIERS T3B","0 R D'AUBERVILLIERS - 75119",48.89842407174423,2.37048728825809,0,
4010731,,"CAMBRAI","70 RUE DE L'OURCQ - 75119",48.89357817917953,2.3764813015559594,0,
4010732,,"EVANGILE - AUBERVILLIERS","198 RUE D'AUBERVILLIERS - 75119",48.89508958584366,2.3713983744770486,0,
4010670,,"CRIMEE","FACE 90 RUE DE FLANDRE - 75119",48.89020802078957,2.3763833482577903,0,
4010671,,"CRIMEE","104 AV DE FLANDRE - 75119",48.890872677145964,2.377569582525219,0,
4010677,,"QUAI DE LA SEINE - STALINGRAD","4 AVENUE DE FLANDRE - 75119",48.884539150640755,2.3695108375358216,0,
4010676,,"QUAI DE LA SEINE - STALINGRAD","11 RUE DE FLANDRE - 75119",48.88450329345483,2.369170129386173,0,
4010679,,"LOUIS BLANC","217 RUE LA FAYETTE - 75110",48.88152054535606,2.3651211781154475,0,
4010678,,"CHAUDRON - SAINT MARTIN","239 RUE DU FAUBOURG SAINT-MARTIN - 75110",48.882436881178556,2.366634255521777,0,
4010673,,"RIQUET","64 AVENUE DE FLANDRE - 75119",48.8887076684606,2.3748013049984094,0,
4010672,,"RIQUET","FACE 60 RUE DE FLANDRE - 75119",48.888016042537274,2.3735469950935357,0,
4010675,,"MAROC - FLANDRE","28 AVENUE DE FLANDRE - 75119",48.885805906811996,2.3711060756537696,0,
4010674,,"MAROC - FLANDRE","31 RUE DE FLANDRE - 75119",48.88599466543109,2.3710108041528186,0,
4010720,,"VICTOR HUGO - JEAN JAURES","3 BOULEVARD JEAN JAURES - 92024",48.897014353385735,2.3089027796946073,0,
4010721,,"GANNERON","31 AVENUE DE CLICHY - 75117",48.886052843118584,2.3260525979846745,0,
4010722,,"PLACE DE CLICHY","6 PL DE CLICHY - 75109",48.883177013837376,2.3269798610834647,0,
4010723,,"BLANCHE","57 BOULEVARD DE CLICHY - 75109",48.883788451969494,2.331544866765384,0,
4010724,,"PIGALLE","FACE 20 BOULEVARD DE CLICHY - 75109",48.88208101123322,2.3379223950703425,0,
4010725,,"ROCHECHOUART - MARTYRS","63 BOULEVARD ROCHECHOUART - 75109",48.88182933710138,2.340061788322775,0,
4010726,,"ANVERS - SACRE COEUR","FACE 68 BOULEVARD ROCHECHOUART - 75109",48.88267396530856,2.34425893510232,0,
4010727,,"ROCHECHOUART - CLIGNANCOURT","21 BOULEVARD ROCHECHOUART - 75109",48.88305130198795,2.34616677318254,0,
4010728,,"BARBES - ROCHECHOUART","5 BOULEVARD DE ROCHECHOUART - 75109",48.88346447590784,2.3489331575610874,0,
4010729,,"LA FAYETTE - SAINT QUENTIN - GARE DU NORD","FACE 147 RUE LA FAYETTE - 75110",48.87905074959519,2.356521844707956,0,
4010668,,"CRIMEE - CURIAL","92 RUE DE L'OURCQ - 75119",48.89376772105596,2.3739326593460133,0,
4010667,,"CRIMEE - CURIAL","237 RUE DE CRIMEE - 75119",48.89397470728356,2.373005970992062,0,
4010666,,"EVANGILE - AUBERVILLIERS","193 RUE D'AUBERVILLIERS - 75118",48.89642892083493,2.3705132699148046,0,
