service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1927722,0,0,0,0,0,0,0,20151024,20151226
1927721,0,0,0,0,0,0,0,20151010,20151219
1927720,0,0,0,0,0,0,0,20151007,20151216
11927722,0,0,0,0,0,0,0,20151025,20151227
11927721,0,0,0,0,0,0,0,20151011,20151220
11927720,0,0,0,0,0,0,0,20151008,20151217
11927719,0,0,0,0,0,0,0,20151009,20151219
1927717,0,0,0,0,0,0,0,20151011,20151227
1927719,0,0,0,0,0,0,0,20151008,20151218
1927718,0,0,0,0,0,0,0,20151019,20151231
11927717,0,0,0,0,0,0,0,20151012,20151228
11927718,0,0,0,0,0,0,0,20151020,20160101
