stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
3765159,,"PONT CARDINET","2 RUE JOUFFROY D'ABBANS - 75117",48.887219302068104,2.3133100288020154,0,
3765158,,"LEGENDRE","135-137 BIS R DE ROME - 75117",48.88575498901237,2.3165268570000785,0,
3765157,,"LEGENDRE","FACE 131 R DE ROME - 75117",48.88554837882155,2.31708567562063,0,
3765156,,"ROME - BATIGNOLLES","FACE 73 R DE ROME - 75108",48.88146876041571,2.320916347194024,0,
3765155,,"EUROPE","53 RUE DE ROME - 75108",48.87900638175775,2.32189819428377,0,
3765154,,"EUROPE","52 RUE DE ROME - 75108",48.8789345252965,2.3222252388140916,0,
3765153,,"GARE SAINT-LAZARE","17 RUE DE ROME - 75108",48.87576218699689,2.3236567975351456,0,
3765152,,"GARE SAINT-LAZARE","38 RUE DE ROME - 75108",48.877460712561366,2.323043200916222,0,
3765151,,"ROME - HAUSSMANN","74-76 BOULEVARD HAUSSMANN - 75108",48.87395603688644,2.3265729484538205,0,
3765150,,"HAVRE - CAUMARTIN","64-66 BOULEVARD HAUSSMANN - 75109",48.87374046011082,2.327989951615834,0,
3765170,,"ALSACE","9 RUE VICTOR HUGO - 92044",48.89320123324828,2.299623025967514,0,
3765171,,"VICTOR HUGO - JEAN JAURES","70 RUE VICTOR HUGO - 92044",48.89524957348329,2.2973725457866454,0,
3765172,,"VICTOR HUGO - JEAN JAURES","61 RUE VICTOR HUGO - 92044",48.89508774081958,2.297181847283665,0,
3765191,,"HAVRE - HAUSSMANN","21 RUE AUBER - 75109",48.873300053901026,2.327635793622974,0,
3765173,,"TREZEL","121 RUE ARISTIDE BRIAND - 92044",48.89546450581845,2.2951642691362526,0,
3765192,,"AUBER","FACE 8 RUE AUBER - 75109",48.872033003523995,2.3298976383299848,0,
3765174,,"TREZEL","98 RUE JEAN JAURES - 92044",48.894584074713464,2.296050939691295,0,
3765175,,"MARJOLIN","99 RUE ARISTIDE BRIAND - 92044",48.8942862056984,2.2924664847616247,0,
3765176,,"MARJOLIN","108-110 RUE LOUIS ROUQUIER - 92044",48.89281222932453,2.2922496846244274,0,
3765177,,"ARISTIDE BRIAND","77 RUE ARISTIDE BRIAND - 92044",48.89318876581601,2.289864156947747,0,
3765178,,"ARISTIDE BRIAND","47 RUE RIVAY - 92044",48.89356629689293,2.29004099936461,0,
3765179,,"VAILLANT COUTURIER","92 RUE DU PRESIDENT WILSON - 92044",48.89547052508216,2.287463134346214,0,
3765149,,"GLUCK - HAUSSMANN","8 RUE GLUCK - 75109",48.87280602082973,2.3319275579709204,0,
3765148,,"OPERA","PLACE DE L'OPERA - 75109",48.871044532850576,2.3325680619632974,0,
3765147,,"OPERA","10 RUE HALEVY - 75109",48.87177251349153,2.3327587333871573,0,
3765190,,"ROME - BATIGNOLLES","77 R DE ROME - 75117",48.882484174807665,2.3198940095468057,0,
3765160,,"PONT CARDINET","3-5 RUE JOUFFROY D'ABBANS - 75117",48.88717441776452,2.3135689841028446,0,
3765186,,"PONT DE LEVALLOIS","149 RUE ANATOLE FRANCE - 92044",48.89699514807104,2.280332802824864,0,
3765187,,"ANATOLE FRANCE - PAUL VAILLANT-COUTURIER","32 RUE PAUL VAILLANT COUTURIER - 92044",48.8954053454185,2.282297312528385,0,
3765161,,"JOUFFROY - TOCQUEVILLE","84-88 RUE DE TOCQUEVILLE - 75117",48.88615795799382,2.3093856930928633,0,
3765184,,"POMPIDOU","FACE 143 RUE DANTON - 92044",48.89693998093525,2.2777839213428366,0,
3765185,,"PONT DE LEVALLOIS","RUE ANATOLE FRANCE - 92044",48.896923283523144,2.280401035268448,0,
3765164,,"PEREIRE - TOCQUEVILLE","55 BIS BOULEVARD PEREIRE - 75117",48.88741561362886,2.3071091077074306,0,
3765182,,"PLACE MARIE-JEANNE BASSOT","51 RUE BAUDIN - 92044",48.89746373706344,2.2830311951872706,0,
3765165,,"JULIETTE LAMBER","188-190 BOULEVARD MALESHERBES - 75117",48.88826872236327,2.3045464679733043,0,
3765183,,"PARC MATHILDE GIRAULT","27 RUE BAUDIN - 92044",48.896824869878905,2.2813416598640677,0,
3765162,,"JOUFFROY - TOCQUEVILLE","67 RUE DE TOCQUEVILLE - 75117",48.88624775322082,2.3090585754144657,0,
3765180,,"VAILLANT COUTURIER","73 RUE RIVAY - 92044",48.89635135590711,2.2876803768684453,0,
3765163,,"PEREIRE - TOCQUEVILLE","36 BOULEVARD PEREIRE - 75117",48.88782886483789,2.306481965220348,0,
3765181,,"BAUDIN","120 RUE DU PRESIDENT WILSON - 92044",48.89744703629164,2.2859073196926234,0,
3765168,,"PORTE D'ASNIERES","9-11 AVENUE DE LA PORTE D'ASNIERES - 75117",48.89072171815623,2.302745882952136,0,
3765169,,"ALSACE","32 RUE VICTOR HUGO - 92044",48.89390208020657,2.29914547040116,0,
3765166,,"JULIETTE LAMBER","195 BOULEVARD MALESHERBES - 75117",48.888358507928764,2.3042329570350892,0,
3765167,,"PORTE D'ASNIERES","22 AVENUE DE LA PORTE D'ASNIERES - 75117",48.890721839724435,2.3031683839959776,0,
3765188,,"PARC DE LA PLANCHETTE","FACE 61 RUE PAUL VAILLANT COUTURIER - 92044",48.89632355619837,2.285703974689775,0,
3765189,,"ROUQUIER - RIVAY","21-27 RUE RIVAY - 92044",48.89255108972224,2.2909142154289346,0,
